Time,Temperature,Clouds,Visibility,Humidity,Pressure,WindSpeed,hour_sin,hour_cos,sin_day_of_month,cos_day_of_month,daylight_duration,Weather_encoded,WeatherDescription_encoded,SolarPower
2024-03-09 04:00:00,5.59,94,10000,94,1015,0.39,0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,11.5625,2,4,0
2024-03-09 04:15:00,5.6,97,10000,96,1015,1.02,0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 04:30:00,5.59,98,7355,97,1014,1.03,0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 04:45:00,5.33,98,7355,97,1014,1.03,0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 05:00:00,5.32,98,7355,97,1014,1.03,0.9659258262890683,0.25881904510252074,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 05:15:00,5.31,98,7355,97,1014,1.03,0.9659258262890683,0.25881904510252074,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 05:30:00,5.31,98,6785,98,1014,0.95,0.9659258262890683,0.25881904510252074,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 05:45:00,5.32,98,6785,98,1014,0.95,0.9659258262890683,0.25881904510252074,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 06:00:00,5.31,96,10000,95,1014,0.45,1.0,6.123233995736766e-17,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 06:15:00,5.31,98,6785,98,1014,0.95,1.0,6.123233995736766e-17,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 06:30:00,5.33,97,10000,95,1014,0.73,1.0,6.123233995736766e-17,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 06:45:00,5.35,99,6607,97,1014,1.04,1.0,6.123233995736766e-17,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 07:00:00,5.35,100,10000,94,1014,0.75,0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 07:15:00,5.74,99,6607,97,1014,1.04,0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,11.5625,1,7,640
2024-03-09 07:30:00,5.75,100,7375,93,1014,1.1,0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,11.5625,1,7,880
2024-03-09 07:45:00,5.84,100,7375,93,1014,1.1,0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,11.5625,2,4,1010
2024-03-09 08:00:00,5.89,100,10000,93,1014,0.96,0.8660254037844387,-0.4999999999999998,0.9510565162951536,-0.30901699437494734,11.5625,2,4,1800
2024-03-09 08:15:00,5.93,100,7375,93,1014,1.1,0.8660254037844387,-0.4999999999999998,0.9510565162951536,-0.30901699437494734,11.5625,1,7,3040
2024-03-09 08:30:00,6.0,100,10000,95,1014,0.92,0.8660254037844387,-0.4999999999999998,0.9510565162951536,-0.30901699437494734,11.5625,1,7,5790
2024-03-09 08:45:00,6.03,100,10000,95,1014,0.92,0.8660254037844387,-0.4999999999999998,0.9510565162951536,-0.30901699437494734,11.5625,1,7,2940
2024-03-09 09:00:00,6.07,100,10000,94,1014,0.9,0.7071067811865476,-0.7071067811865475,0.9510565162951536,-0.30901699437494734,11.5625,1,7,9370
2024-03-09 09:15:00,6.1,100,10000,95,1014,0.92,0.7071067811865476,-0.7071067811865475,0.9510565162951536,-0.30901699437494734,11.5625,1,7,4820
2024-03-09 09:30:00,6.36,100,10000,95,1014,0.85,0.7071067811865476,-0.7071067811865475,0.9510565162951536,-0.30901699437494734,11.5625,1,7,7070
2024-03-09 09:45:00,6.39,100,10000,95,1014,0.85,0.7071067811865476,-0.7071067811865475,0.9510565162951536,-0.30901699437494734,11.5625,1,7,5750
2024-03-09 10:00:00,6.66,100,10000,93,1014,0.45,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,11.5625,1,7,6920
2024-03-09 10:15:00,6.72,100,10000,95,1014,0.85,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,11.5625,2,4,5550
2024-03-09 10:30:00,7.26,100,10000,93,1014,0.63,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,11.5625,2,4,6860
2024-03-09 10:45:00,7.1,100,10000,93,1014,0.63,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,11.5625,2,4,5290
2024-03-09 11:00:00,7.3,100,10000,93,1014,0.14,0.258819045102521,-0.9659258262890682,0.9510565162951536,-0.30901699437494734,11.5625,2,4,4470
2024-03-09 11:15:00,7.29,100,10000,93,1014,0.63,0.258819045102521,-0.9659258262890682,0.9510565162951536,-0.30901699437494734,11.5625,2,6,3830
2024-03-09 11:30:00,6.85,100,10000,92,1014,0.8,0.258819045102521,-0.9659258262890682,0.9510565162951536,-0.30901699437494734,11.5625,2,6,3880
2024-03-09 11:45:00,7.29,100,10000,92,1014,0.8,0.258819045102521,-0.9659258262890682,0.9510565162951536,-0.30901699437494734,11.5625,2,4,2640
2024-03-09 12:00:00,7.32,100,10000,92,1014,0.8,1.2246467991473532e-16,-1.0,0.9510565162951536,-0.30901699437494734,11.5625,2,4,8120
2024-03-09 12:15:00,7.34,100,10000,92,1014,0.8,1.2246467991473532e-16,-1.0,0.9510565162951536,-0.30901699437494734,11.5625,2,4,3620
2024-03-09 12:30:00,7.34,100,10000,94,1013,0.56,1.2246467991473532e-16,-1.0,0.9510565162951536,-0.30901699437494734,11.5625,1,7,7740
2024-03-09 12:45:00,7.09,100,10000,95,1014,0.37,1.2246467991473532e-16,-1.0,0.9510565162951536,-0.30901699437494734,11.5625,1,7,17570
2024-03-09 13:00:00,7.22,100,10000,95,1014,0.6,-0.2588190451025208,-0.9659258262890683,0.9510565162951536,-0.30901699437494734,11.5625,2,4,14050
2024-03-09 13:15:00,7.32,100,10000,95,1014,0.37,-0.2588190451025208,-0.9659258262890683,0.9510565162951536,-0.30901699437494734,11.5625,1,7,17490
2024-03-09 13:30:00,7.33,100,10000,96,1013,0.43,-0.2588190451025208,-0.9659258262890683,0.9510565162951536,-0.30901699437494734,11.5625,1,7,15850
2024-03-09 13:45:00,7.99,100,10000,96,1013,0.43,-0.2588190451025208,-0.9659258262890683,0.9510565162951536,-0.30901699437494734,11.5625,1,7,9830
2024-03-09 14:00:00,8.22,100,10000,96,1013,0.32,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,-0.30901699437494734,11.5625,1,7,8220
2024-03-09 14:15:00,8.26,100,10000,96,1013,0.43,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,-0.30901699437494734,11.5625,1,7,12550
2024-03-09 14:30:00,8.67,100,10000,96,1013,0.46,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,-0.30901699437494734,11.5625,1,7,14350
2024-03-09 14:45:00,8.22,100,10000,96,1013,0.46,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,-0.30901699437494734,11.5625,1,7,7270
2024-03-09 15:00:00,8.0,100,10000,95,1013,0.49,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.30901699437494734,11.5625,1,7,5840
2024-03-09 15:15:00,7.95,100,10000,96,1013,0.46,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.30901699437494734,11.5625,1,7,5060
2024-03-09 15:30:00,8.41,100,10000,96,1013,0.34,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.30901699437494734,11.5625,1,7,5830
2024-03-09 15:45:00,8.39,100,10000,96,1013,0.34,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.30901699437494734,11.5625,1,7,2310
2024-03-09 16:00:00,8.38,100,10000,96,1013,0.46,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.30901699437494734,11.5625,1,7,3820
2024-03-09 16:15:00,8.34,100,10000,96,1013,0.34,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.30901699437494734,11.5625,1,7,2270
2024-03-09 16:30:00,8.26,100,10000,97,1012,0.23,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.30901699437494734,11.5625,1,7,1650
2024-03-09 16:45:00,8.25,100,10000,97,1012,0.23,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.30901699437494734,11.5625,1,7,1130
2024-03-09 17:00:00,8.18,100,10000,96,1012,0.65,-0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,11.5625,1,7,210
2024-03-09 17:15:00,8.16,100,10000,97,1012,0.23,-0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 17:30:00,7.98,100,10000,97,1012,0.45,-0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 17:45:00,7.89,100,10000,97,1012,0.45,-0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 18:00:00,7.87,100,10000,96,1012,0.55,-1.0,-1.8369701987210297e-16,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 18:15:00,7.85,100,10000,97,1012,0.45,-1.0,-1.8369701987210297e-16,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 18:30:00,7.85,100,10000,97,1012,0.71,-1.0,-1.8369701987210297e-16,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 18:45:00,7.84,100,10000,97,1012,0.71,-1.0,-1.8369701987210297e-16,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 19:00:00,7.83,100,10000,96,1012,0.77,-0.9659258262890684,0.2588190451025203,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 19:15:00,7.83,100,10000,96,1012,0.77,-0.9659258262890684,0.2588190451025203,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 19:30:00,7.82,100,10000,97,1012,0.71,-0.9659258262890684,0.2588190451025203,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 19:45:00,7.82,100,10000,97,1012,0.71,-0.9659258262890684,0.2588190451025203,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 20:00:00,7.78,100,10000,97,1012,0.66,-0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 20:15:00,7.78,100,10000,97,1012,0.71,-0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 20:30:00,7.78,100,10000,97,1012,0.61,-0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 20:45:00,7.79,100,10000,97,1012,0.61,-0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 21:00:00,7.78,100,10000,97,1012,0.84,-0.7071067811865477,0.7071067811865474,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 21:15:00,7.79,100,10000,97,1012,0.61,-0.7071067811865477,0.7071067811865474,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 21:30:00,7.95,100,10000,97,1012,0.57,-0.7071067811865477,0.7071067811865474,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 21:45:00,7.78,100,10000,97,1012,0.57,-0.7071067811865477,0.7071067811865474,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 22:00:00,7.94,100,10000,96,1012,1.09,-0.5000000000000004,0.8660254037844384,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 22:15:00,7.93,100,10000,97,1012,0.57,-0.5000000000000004,0.8660254037844384,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
